timestamp,session_id,model,transcribed_text,reference_text,loading_model_time,startup_latency_ms,inference_latency_ms,rtf,avg_confidence,wer,cer,wer_normalized,wer_substitutions,wer_deletions,wer_insertions,bleu_score,user_success,cold_start,peak_memory_mb,is_benchmark
2026-07-02T22:10:57.067485+00:00,a3e50e67-a2c2-4680-92de-d11f55064c2c,canary-1b-v2,"APIs e Arquitetura REST. Resumo sobre APIs e Arquitetura REST para a prova de back-end. Uma API, ou interface de programação de aplicações, atua como uma ponte de comunicação padronizada entre diferentes sistemas de software. No padrão REST, utilizamos os métodos nativos do protocolo HTTP, como os verbos GET, POST, PUT e DELETE, para consultar e manipular recursos. É importante notar que na arquitetura moderna as respostas do servidor quase sempre retornam no formato JSON. Isso substitui o antigo padrão XML porque o JSON é mais leve e facilita imensamente o parsing dos dados no lado do front-end da aplicação.","APIs e Arquitetura REST Resumo sobre APIs e arquitetura REST para a prova de back-end. Uma API, ou Interface de Programação de Aplicações, atua como uma ponte de comunicação padronizada entre diferentes sistemas de software. No padrão REST, utilizamos os métodos nativos do protocolo HTTP, como os verbos GET, POST, PUT e DELETE, para consultar e manipular recursos no servidor.É importante notar que, na arquitetura moderna, as respostas do servidor quase sempre retornam no formato JSON. Isso substituiu o antigo padrão XML porque o JSON é mais leve e facilita imensamente o parsing dos dados no lado do front-end da aplicação.",49.59,,42997.55,0.8388,,0.0297,0.0265,0.0297,0.0198,0.0099,0.0,0.9392,False,False,,True
2026-07-02T22:11:08.417809+00:00,a3e50e67-a2c2-4680-92de-d11f55064c2c,canary-1b-v2,"Modelos de computação em nuvem. Anotações da aula de hoje sobre computação em nuvem. Basicamente, precisamos memorizar as diferenças entre os três modelos principais de serviço IAS, PAAS e SAS. Quando fazemos um deploy de uma aplicação usando PAAS ou plataforma como serviço, a nuvem abstraia toda a infraestrutura subjacente, o que permite que a equipe de desenvolvimento foque exclusivamente na escrita de. código. Um ponto crucial para sistemas corporativos é o contrato de nível de serviço conhecido como SLA. Os grandes provedores garantem uma disponibilidade de 29,9% de opt-out menual. Isso reduz drasticamente o tempo de inatividade quando comparamos com a manutenção nos antigos serviços on-premises locais.","Modelos de Computação em Nuvem Anotações da aula de hoje sobre computação em nuvem. Basicamente, precisamos memorizar as diferenças entre os três modelos principais de serviço: IaaS, PaaS e SaaS. Quando fazemos o deploy de uma aplicação usando PaaS, ou Plataforma como Serviço, a nuvem abstrai toda a infraestrutura subjacente, o que permite que a equipe de desenvolvimento foque exclusivamente na escrita do código. Um ponto crucial para sistemas corporativos é o contrato de nível de serviço, conhecido como SLA. Os grandes provedores garantem uma disponibilidade de 99,9% de uptime anual. Isso reduz drasticamente o tempo de inatividade quando comparamos com a manutenção dos antigos servidores on-premise locais.",49.59,,10616.76,0.2001,,0.1019,0.0378,0.1019,0.1019,0.0,0.0,0.7921,False,False,,True
2026-07-02T22:11:19.329939+00:00,a3e50e67-a2c2-4680-92de-d11f55064c2c,canary-1b-v2,"Evolução do armazenamento de HDD para SSD. Comparativo rápido de hardware de armazenamento para o guia de montagem. A principal diferença estrutural entre um HDD e um SSD é a total ausência de partes mecânicas móveis no disco de estado sólido. Enquanto o disco rígido magnético tradicional opera a 7.200 RPM e atinge taxa de transferência de 150 MB por segundo, a tecnologia Flash mudou. Isso porque hoje um SSD com protocolo NVMe moderno conectado diretamente ao barra-mão PC e da placa-mãe ultrapassa com facilidade a marca de 3.500 megabytes por segundo. Essa transição que ganhou muita força a partir de 2012 revolucionou o tempo de boot dos sistemas operacionais de desktop.","Evolução do Armazenamento: HDD vs SSD Comparativo rápido de hardware de armazenamento para o guia de montagem. A principal diferença estrutural entre um HDD e um SSD é a total ausência de partes mecânicas móveis no disco de estado sólido. Enquanto um disco rígido magnético tradicional opera girando a 7200 RPM e atinge taxas de transferência na faixa de 150 megabytes por segundo, a tecnologia flash mudou tudo. Hoje, um SSD com protocolo NVMe moderno, conectado diretamente no barramento PCIe da placa-mãe, ultrapassa com extrema facilidade a marca de 3500 megabytes por segundo. Essa transição, que ganhou muita força a partir de 2012, revolucionou o tempo de boot dos sistemas operacionais de desktop.Feche o Fire Fox",49.59,,10457.85,0.1887,,0.1638,0.1221,0.1638,0.0776,0.0603,0.0259,0.7359,False,False,,True
2026-07-02T22:11:30.967185+00:00,a3e50e67-a2c2-4680-92de-d11f55064c2c,canary-1b-v2,"Segurança da Informação e LGPD. Revisão para o exame de segurança cibernética. Foco do capítulo 4 foi entender os vetores de ataques modernos, principalmente os ataques de negação de serviço distribuído. A sigla DDoS e as táticas de engenharia social focadas em pixing. Para tentar mitigar o risco de invasão de contas corporativas, a implementação do 2FA, autenticação de dois fatores.ores deixou de ser um diferencial e tornou sua mesa de exigência básica. Além da parte técnica, existe a questão legal. As empresas do Brasil precisam se adequar rigorosamente às diretrizes da LGPT, a Lei Geral de Proteção dos Dados, que foi sancionada em agosto de 2018. O não cumprimento dessas regras de privacidade pode resultar em multas que chegam a 2% do faturamento da empresa.","Segurança da Informação e LGPD Revisão para o exame de segurança cibernética. O foco do capítulo 4 foi entender os vetores de ataque modernos, principalmente os ataques de negação de serviço distribuída, a sigla DDoS, e as táticas de engenharia social focadas em phishing. Para tentar mitigar o risco de invasão de contas corporativas, a implementação do 2FA, a autenticação de dois fatores, deixou de ser um diferencial e se tornou uma exigência básica. Além da parte técnica, existe a questão legal. As empresas no Brasil precisam se adequar rigorosamente às diretrizes da LGPD, a Lei Geral de Proteção de Dados, que foi sancionada em agosto de 2018. O não cumprimento dessas regras de privacidade pode resultar em multas que chegam a 2% do faturamento da empresa.",49.59,,11148.26,0.2033,,0.1024,0.0422,0.1024,0.0787,0.0157,0.0079,0.7821,False,False,,True
2026-07-02T22:11:42.706483+00:00,a3e50e67-a2c2-4680-92de-d11f55064c2c,canary-1b-v2,"Agora, fundamentos da inteligência artificial. Conceitos iniciais no módulo de inteligência artificial. O primeiro passo é saber diferenciar Deep Learning e Machine Learning. Deep Learning é uma subcategoria que utiliza redes neurais complexas, estruturadas com múltiplas camadas ocultas, para conseguir extrair padrões gigantescos de datasets, como milhões de imagens ou horas de áudio. Ontem à noite, durante o treinamento prático do nosso modelo de visão computacional, encontrei o problema clássico de overfitting. A precisão do modelo no conjunto de dados de treino chegou a impressionantes 98%, mas quando foi rodar a referência nos dados de validação, a taxa de acerto despencou para 65%. Preciso ajustar os hiperparâmetros amanhã.","Fundamentos de Inteligência Artificial Conceitos iniciais do módulo de inteligência artificial. O primeiro passo é saber diferenciar os termos Machine Learning e Deep Learning. O Deep Learning é uma subcategoria que utiliza redes neurais artificiais complexas, estruturadas com múltiplas camadas ocultas, para conseguir extrair padrões de datasets gigantescos, como milhões de imagens ou horas de áudio. Ontem à noite, durante o treinamento prático do nosso modelo de visão computacional, enfrentei um clássico problema de overfitting. A precisão do modelo no conjunto de dados de treino chegou a impressionantes 98%, mas, quando fui rodar a inferência nos dados de validação, a taxa de acerto despencou para apenas 65%. Preciso ajustar os hiperparâmetros amanhã.",49.59,,11255.07,0.2247,,0.1607,0.1304,0.1607,0.0893,0.0536,0.0179,0.7194,False,False,,True
2026-07-02T23:28:08.084412+00:00,a203c70e-747a-4212-bc0d-f4bb88878b40,granite-4.0-1b-speech,a webkit é a arquitetura web que permite a execução de aplicativos web sem a necessidade de um painel ou interface de programação para a prova de bugs o webkit é a arquitetura web que permite a execução de aplicativos no lado do front end da aplicação,"APIs e Arquitetura REST Resumo sobre APIs e arquitetura REST para a prova de back-end. Uma API, ou Interface de Programação de Aplicações, atua como uma ponte de comunicação padronizada entre diferentes sistemas de software. No padrão REST, utilizamos os métodos nativos do protocolo HTTP, como os verbos GET, POST, PUT e DELETE, para consultar e manipular recursos no servidor.É importante notar que, na arquitetura moderna, as respostas do servidor quase sempre retornam no formato JSON. Isso substituiu o antigo padrão XML porque o JSON é mais leve e facilita imensamente o parsing dos dados no lado do front-end da aplicação.",12.54,,19376.08,0.378,,0.8911,0.7353,0.8911,0.3366,0.5446,0.0099,0.0459,False,False,,True
2026-07-02T23:28:52.120785+00:00,a203c70e-747a-4212-bc0d-f4bb88878b40,granite-4.0-1b-speech,modelos de computação em nuvem anotações da aula de hoje sobre computação em nuvem basicamente precisamos memorizar as diferenças entre os três modelos principais de serviço paas paas paas quando fazemos o deploy de uma aplicação usando paas ou plataforma como serviço a nuvem abstraí todo a infraestrutura subjugante o que permite que a equipe de desenvolvimento funcione exclusivamente na escrita de código um ponto crucial para sistemas corporativos é o contrato de nível de serviço conhecido como sei lá os grandes provedores garantem uma disponibilidade de vinte e nove ponto nove por cento de uptime anual isso reduz drasticamente o tempo de inatividade quando comparamos com a manutenção dos antigos serviços on prema locais,"Modelos de Computação em Nuvem Anotações da aula de hoje sobre computação em nuvem. Basicamente, precisamos memorizar as diferenças entre os três modelos principais de serviço: IaaS, PaaS e SaaS. Quando fazemos o deploy de uma aplicação usando PaaS, ou Plataforma como Serviço, a nuvem abstrai toda a infraestrutura subjacente, o que permite que a equipe de desenvolvimento foque exclusivamente na escrita do código. Um ponto crucial para sistemas corporativos é o contrato de nível de serviço, conhecido como SLA. Os grandes provedores garantem uma disponibilidade de 99,9% de uptime anual. Isso reduz drasticamente o tempo de inatividade quando comparamos com a manutenção dos antigos servidores on-premise locais.",12.54,,43511.78,0.8203,,0.1852,0.1067,0.1852,0.1019,0.0093,0.0741,0.7264,False,False,,True
2026-07-02T23:29:38.814744+00:00,a203c70e-747a-4212-bc0d-f4bb88878b40,granite-4.0-1b-speech,evolução do armazenamento de armazenamento de dados para SSD comparativo rápido de hardware de armazenamento para o guiado de montagem a principal diferença estrutural entre o ada e o ssd é a total ausência de partes mecânicas móveis no está no disco de estado sólido enquanto o disco rígido magnético tradicional pera a sete meiga de um gigabyte e um disquete de transferência de bytes por segundo a tecnologia flash mudou isso porque hoje o mācsd recebe um protocolo em nível i m m moderno conectado diretamente ao barramento pci e da placa mãe outra passa com facilidade a marca de três mil quinhentos megabytes por segundo essa transcrição a transição que ganhou uma muita força à parte dos de revolucionou o tempo de boot dos sistemas operacionais de desktop,"Evolução do Armazenamento: HDD vs SSD Comparativo rápido de hardware de armazenamento para o guia de montagem. A principal diferença estrutural entre um HDD e um SSD é a total ausência de partes mecânicas móveis no disco de estado sólido. Enquanto um disco rígido magnético tradicional opera girando a 7200 RPM e atinge taxas de transferência na faixa de 150 megabytes por segundo, a tecnologia flash mudou tudo. Hoje, um SSD com protocolo NVMe moderno, conectado diretamente no barramento PCIe da placa-mãe, ultrapassa com extrema facilidade a marca de 3500 megabytes por segundo. Essa transição, que ganhou muita força a partir de 2012, revolucionou o tempo de boot dos sistemas operacionais de desktop.Feche o Fire Fox",12.54,,46127.7,0.8325,,0.5,0.2987,0.5,0.2759,0.0517,0.1724,0.4035,False,False,,True
2026-07-02T23:30:23.072514+00:00,a203c70e-747a-4212-bc0d-f4bb88878b40,granite-4.0-1b-speech,segurança da informação e legis pédic revisão para o exame de segurança cibernética foco do capítulo iv foi entender os vetores de ataques modernos principalmente os ataques de negação de serviço distribuídos à sigla do cosp e as táticas de engenharia social focadas em phishing para tentar mitigar o risco de invasão de contas corporativas a implementação do dois fis e a autenticação de dois fatores deixam de ser um diferencial e tornam-se uma necessidade básica além da parte técnica existe questão legal as empresas do brasil precisam se adequar rigorosamente às diretrizes da ledg a lei geral de proteção dos dados que foi sancionada em agosto de o não cumprimento dessas regras pode resultar em multas que chegam a por cento do faturamento da empresa,"Segurança da Informação e LGPD Revisão para o exame de segurança cibernética. O foco do capítulo 4 foi entender os vetores de ataque modernos, principalmente os ataques de negação de serviço distribuída, a sigla DDoS, e as táticas de engenharia social focadas em phishing. Para tentar mitigar o risco de invasão de contas corporativas, a implementação do 2FA, a autenticação de dois fatores, deixou de ser um diferencial e se tornou uma exigência básica. Além da parte técnica, existe a questão legal. As empresas no Brasil precisam se adequar rigorosamente às diretrizes da LGPD, a Lei Geral de Proteção de Dados, que foi sancionada em agosto de 2018. O não cumprimento dessas regras de privacidade pode resultar em multas que chegam a 2% do faturamento da empresa.",12.54,,43750.18,0.7979,,0.1969,0.1328,0.1969,0.1102,0.0472,0.0394,0.6323,False,False,,True
2026-07-02T23:31:06.979068+00:00,a203c70e-747a-4212-bc0d-f4bb88878b40,granite-4.0-1b-speech,fundamentos da inteligência artificial conceitos iniciais do módulo de inteligência artificial o primeiro passo é saber o que é diferentes diferenciador deep learning e machine learning deep learning é uma subcategoria que utiliza redes neurais complexas estruturadas com múltiplas camadas ocultas para conseguir extrair padrões gigantescos de datasets como milhões de imagens ou horas de áudio ontem à noite durante o treinamento prático do nosso modelo de visão computacional encontrei o problema clássico de overfitting a precisão do modelo no conjunto de dados de treinamento chegou a impressionante noventa e oito por cento mas quando foi rodar a referência nos dados de validação a taxa de acerto despejou para sessenta e cinco preciso ajustar os hyperparametros amanhã,"Fundamentos de Inteligência Artificial Conceitos iniciais do módulo de inteligência artificial. O primeiro passo é saber diferenciar os termos Machine Learning e Deep Learning. O Deep Learning é uma subcategoria que utiliza redes neurais artificiais complexas, estruturadas com múltiplas camadas ocultas, para conseguir extrair padrões de datasets gigantescos, como milhões de imagens ou horas de áudio. Ontem à noite, durante o treinamento prático do nosso modelo de visão computacional, enfrentei um clássico problema de overfitting. A precisão do modelo no conjunto de dados de treino chegou a impressionantes 98%, mas, quando fui rodar a inferência nos dados de validação, a taxa de acerto despencou para apenas 65%. Preciso ajustar os hiperparâmetros amanhã.",12.54,,43156.22,0.8614,,0.2679,0.2009,0.2679,0.1696,0.0268,0.0714,0.6115,False,False,,True
2026-07-02T23:35:25.655029+00:00,134ee004-29bb-4677-9f76-524c7c83214a,parakeet-tdt-0.6b-v3,"APIs e arquitetura REST. Resumo sobre APIs e arquitetura REST para a prova de back-end. Uma API, ou interface de programação de aplicações atua como uma ponte de comunicação padronizada entre diferentes sistemas de software. No padrão REST, utilizamos os métodos nativos do protocolo HTTP, como os verbos get, Post, PUT e DELETET para consultar manipular recursos no servidor. É importante notar que na arquitetura moderna, as respostas do servidor quase sempre retornam no formato JSON. Isso substitui o antigo padrão XML, porque o JSON é mais leve e facilita imensamente o parsing dos dados no lado do front-end da aplicação.","APIs e Arquitetura REST Resumo sobre APIs e arquitetura REST para a prova de back-end. Uma API, ou Interface de Programação de Aplicações, atua como uma ponte de comunicação padronizada entre diferentes sistemas de software. No padrão REST, utilizamos os métodos nativos do protocolo HTTP, como os verbos GET, POST, PUT e DELETE, para consultar e manipular recursos no servidor.É importante notar que, na arquitetura moderna, as respostas do servidor quase sempre retornam no formato JSON. Isso substituiu o antigo padrão XML porque o JSON é mais leve e facilita imensamente o parsing dos dados no lado do front-end da aplicação.",56.13,,5394.18,0.1052,,0.0495,0.0132,0.0495,0.0297,0.0099,0.0099,0.9005,False,False,,True
2026-07-02T23:35:31.402165+00:00,134ee004-29bb-4677-9f76-524c7c83214a,parakeet-tdt-0.6b-v3,"Modelos de computação em nuvem. Anotações da aula de hoje sobre computação em nuvem. Basicamente, precisamos memorizar as diferenças entre os três modelos principais de serviço: IAS, PAAS e SAS. Quando fazemos o deploy de uma aplicação usando PAAS, ou plataforma como serviço, a nuvem abstrai toda a infraestrutura subjacente, o que permite que a equipe de desenvolvimento foque exclusivamente na escrita de código. Um ponto crucial para sistemas corporativos é o contrato de nível de serviço, conhecido como SLA. Os grandes provedores garantem uma disponibilidade de 29.9% de uptime anual. Isso reduz drasticamente o tempo de inatividade quando comparamos com a manutenção dos antigos serviços on-premise locais.","Modelos de Computação em Nuvem Anotações da aula de hoje sobre computação em nuvem. Basicamente, precisamos memorizar as diferenças entre os três modelos principais de serviço: IaaS, PaaS e SaaS. Quando fazemos o deploy de uma aplicação usando PaaS, ou Plataforma como Serviço, a nuvem abstrai toda a infraestrutura subjacente, o que permite que a equipe de desenvolvimento foque exclusivamente na escrita do código. Um ponto crucial para sistemas corporativos é o contrato de nível de serviço, conhecido como SLA. Os grandes provedores garantem uma disponibilidade de 99,9% de uptime anual. Isso reduz drasticamente o tempo de inatividade quando comparamos com a manutenção dos antigos servidores on-premise locais.",56.13,,5027.21,0.0948,,0.0463,0.0148,0.0463,0.0463,0.0,0.0,0.8856,False,False,,True
2026-07-02T23:35:36.945306+00:00,134ee004-29bb-4677-9f76-524c7c83214a,parakeet-tdt-0.6b-v3,"Evolução do armazenamento de HDD para SSD. Comparativo rápido de hardware de armazenamento para o guia de montagem. A principal diferença estrutural entre um HDD e um SSD é a total ausência de partes mecânicas móveis no disco de estado sólido. Enquanto o disco rígido magnético tradicional opera a 7200 RPM e atinge taxa de transferência de 150 MB por segundo, a tecnologia flash mudou. Isso porque hoje, um SSD com protocolo NVME moderno conectado diretamente ao barramento PCE e E da placa mãe ultrapassa com facilidade a marca de 3.500 MB por segundo. Essa transição que ganhou muita força a partir de 2012 e revolucionou o tempo de boot dos sistemas operacionais de desktop.","Evolução do Armazenamento: HDD vs SSD Comparativo rápido de hardware de armazenamento para o guia de montagem. A principal diferença estrutural entre um HDD e um SSD é a total ausência de partes mecânicas móveis no disco de estado sólido. Enquanto um disco rígido magnético tradicional opera girando a 7200 RPM e atinge taxas de transferência na faixa de 150 megabytes por segundo, a tecnologia flash mudou tudo. Hoje, um SSD com protocolo NVMe moderno, conectado diretamente no barramento PCIe da placa-mãe, ultrapassa com extrema facilidade a marca de 3500 megabytes por segundo. Essa transição, que ganhou muita força a partir de 2012, revolucionou o tempo de boot dos sistemas operacionais de desktop.Feche o Fire Fox",56.13,,5070.35,0.0915,,0.1983,0.1271,0.1983,0.0862,0.0603,0.0517,0.6863,False,False,,True
2026-07-02T23:35:42.382168+00:00,134ee004-29bb-4677-9f76-524c7c83214a,parakeet-tdt-0.6b-v3,"Segurança da informação e LGPD, revisão para o exame de segurança cibernética. Foco do capítulo 4. Foi entender os vetores de ataques modernos, principalmente os ataques de negação de serviço distribuído. A sigla DDOS e as táticas de engenharia social focadas em PICHI. Para tentar mitigar o risco de invasão de contas corporativas, a implementação do 2FA, autenticação de dois fatores, deixou de ser um diferencial e tornou-se uma exigência básica. Além da parte técnica, existe a questão legal. As empresas do Brasil precisam se adequar rigorosamente às diretrizes da LGPD, a Lei Geral de Proteção dos Dados, que foi sancionada em agosto de 2018. O não cumprimento dessas regras de privacidade pode resultar em multas que chegam a 2% do faturamento da empresa.","Segurança da Informação e LGPD Revisão para o exame de segurança cibernética. O foco do capítulo 4 foi entender os vetores de ataque modernos, principalmente os ataques de negação de serviço distribuída, a sigla DDoS, e as táticas de engenharia social focadas em phishing. Para tentar mitigar o risco de invasão de contas corporativas, a implementação do 2FA, a autenticação de dois fatores, deixou de ser um diferencial e se tornou uma exigência básica. Além da parte técnica, existe a questão legal. As empresas no Brasil precisam se adequar rigorosamente às diretrizes da LGPD, a Lei Geral de Proteção de Dados, que foi sancionada em agosto de 2018. O não cumprimento dessas regras de privacidade pode resultar em multas que chegam a 2% do faturamento da empresa.",56.13,,4875.34,0.0889,,0.0709,0.0312,0.0709,0.0472,0.0236,0.0,0.8288,False,False,,True
2026-07-02T23:35:47.715636+00:00,134ee004-29bb-4677-9f76-524c7c83214a,parakeet-tdt-0.6b-v3,"Fundamentos da inteligência artificial. Conceitos iniciais do módulo de inteligência artificial. O primeiro passo é saber diferenciar Deep Learning e Machine Learning. Deep Learning é uma subcategoria que utiliza redes neurais complexas, estruturadas com múltiplas camadas ocultas, para conseguir extrair padrões gigantescos de datasets, com milhões de imagens ou horas de áudio. Ontem à noite, durante o treinamento prático do nosso modelo de visão computacional, encontrei o problema clássico de overfitting. A precisão do modelo no conjunto de dados de treino chegou ao impressionante 98%. Mas quando fui rodar inferência nos dados de validação, a taxa de acerto despencou para 65%. Preciso ajustar os hiperparâmetros amanhã.","Fundamentos de Inteligência Artificial Conceitos iniciais do módulo de inteligência artificial. O primeiro passo é saber diferenciar os termos Machine Learning e Deep Learning. O Deep Learning é uma subcategoria que utiliza redes neurais artificiais complexas, estruturadas com múltiplas camadas ocultas, para conseguir extrair padrões de datasets gigantescos, como milhões de imagens ou horas de áudio. Ontem à noite, durante o treinamento prático do nosso modelo de visão computacional, enfrentei um clássico problema de overfitting. A precisão do modelo no conjunto de dados de treino chegou a impressionantes 98%, mas, quando fui rodar a inferência nos dados de validação, a taxa de acerto despencou para apenas 65%. Preciso ajustar os hiperparâmetros amanhã.",56.13,,4836.96,0.0965,,0.1607,0.1227,0.1607,0.0893,0.0625,0.0089,0.7225,False,False,,True
2026-07-03T01:30:56.334257+00:00,65b33959-3251-44c0-9f5f-eb81145df78f,Voxtral-Mini-4B-Realtime-2602,"APIs e arquitetura REST. Resumo sobre APIs e arquitetura REST para a prova de back-end. Uma API ou interface de programação de aplicações atua como uma ponte de comunicação padronizada entre diferentes sistemas de software. No padrão REST, ele utilizamos os métodos nativos do protocolo HTTP, como os verbos GET, POST, PUT e DELETE, para consultar, manipular recursos no servidor. É importante notar que na arquitetura moderna, as respostas do servidor quase sempre retornam no formato JSON. Isso substitui o antigo padrão XML, porque o JSON é mais leve e facilita imensamente o parsing dos dados no lado do front-end da aplicação.","APIs e Arquitetura REST Resumo sobre APIs e arquitetura REST para a prova de back-end. Uma API, ou Interface de Programação de Aplicações, atua como uma ponte de comunicação padronizada entre diferentes sistemas de software. No padrão REST, utilizamos os métodos nativos do protocolo HTTP, como os verbos GET, POST, PUT e DELETE, para consultar e manipular recursos no servidor.É importante notar que, na arquitetura moderna, as respostas do servidor quase sempre retornam no formato JSON. Isso substituiu o antigo padrão XML porque o JSON é mais leve e facilita imensamente o parsing dos dados no lado do front-end da aplicação.",19.43,,629642.93,12.2833,,0.0495,0.0189,0.0495,0.0198,0.0099,0.0198,0.8988,False,False,,True
2026-07-03T01:44:51.907886+00:00,65b33959-3251-44c0-9f5f-eb81145df78f,Voxtral-Mini-4B-Realtime-2602,"Modelos de computação em nuvem. Anotações da aula de hoje sobre computação em nuvem. Basicamente, precisamos memorizar as diferenças entre os três modelos principais de serviço IaaS, PaaS e SaaS. Quando fazemos o deploy de uma aplicação usando PaaS, ou plataforma como serviço, A nuvem abstrai toda a infraestrutura subjacente, o que permite que a equipe de desenvolvimento foque exclusivamente na escrita de código. Um ponto crucial para sistemas corporativos é o contrato de nível de serviço, conhecido como SLA. Os grandes provedores garantem uma disponibilidade de 29,9% de uptime anual e isso reduz drasticamente o tempo de inatividade quando comparamos com a manutenção nos antigos serviços on-premise locais.","Modelos de Computação em Nuvem Anotações da aula de hoje sobre computação em nuvem. Basicamente, precisamos memorizar as diferenças entre os três modelos principais de serviço: IaaS, PaaS e SaaS. Quando fazemos o deploy de uma aplicação usando PaaS, ou Plataforma como Serviço, a nuvem abstrai toda a infraestrutura subjacente, o que permite que a equipe de desenvolvimento foque exclusivamente na escrita do código. Um ponto crucial para sistemas corporativos é o contrato de nível de serviço, conhecido como SLA. Os grandes provedores garantem uma disponibilidade de 99,9% de uptime anual. Isso reduz drasticamente o tempo de inatividade quando comparamos com a manutenção dos antigos servidores on-premise locais.",19.43,,833994.93,15.7224,,0.0463,0.0148,0.0463,0.037,0.0,0.0093,0.8916,False,False,,True
